run_number,duration_ms
681,27620
682,26303
683,26441
684,27332
685,26519
686,26847
687,27709
688,26851
689,27491
690,26847
691,28068
692,27746
693,27248
694,27645
695,26625
696,27335
697,27178
698,27987
699,27296
700,27430
701,28099
702,27352
703,27103
704,27425
705,26593
706,26532
707,26904
708,26778
709,27424
710,27127
711,27201
712,27160
713,28303
714,26978
715,27784
716,26546
717,27864
718,26909
719,26573
720,26957
721,27809
722,27802
723,27881
724,27088
725,27930
726,27373
727,26909
728,27342
729,27391
730,27311
731,27396
732,26530
733,26188
734,26368
735,27514
736,26751
737,26965
738,26719
739,27123
740,27679
741,26893
742,27446
743,26901
744,26823
745,27036
746,28043
747,27209
748,27067
749,27694
750,26948
751,26916
752,27855
753,27125
754,26888
755,27059
756,26661
757,27076
758,26920
759,27787
760,27662
761,27828
762,27240
763,27617
764,26779
765,26094
766,27103
767,26726
768,26781
769,27113
770,27324
771,27597
772,27426
773,27001
774,27401
775,27017
776,27038
777,26368
778,28346
779,27394
780,27112
781,26936
782,27044
783,27237
784,26919
785,27021
786,27605
787,26754
788,28107
789,27317
790,26865
791,26694
792,26266
793,27963
794,27483
795,26657
796,27366
797,26856
798,27525
799,26756
800,27275
801,27519
802,27409
803,26969
804,26529
805,27772
806,27892
807,27000
808,27038
809,26471
810,28125
811,27315
812,26712
813,26870
814,26810
815,27236
816,26744
817,26637
818,27309
819,27658
820,27152
821,27709
822,27341
823,27017
824,27318
825,26912
826,27094
827,26920
828,27187
829,27389
830,27838
831,26545
832,27245
833,26673
834,26597
835,27876
836,27624
837,26910
838,26767
839,26607
840,27122
841,26502
842,26878
843,26849
844,27029
845,26305
846,28437
847,27099
848,27274
849,27612
850,27541
851,26728
852,27359
853,26765
854,27772
855,26099
856,27023
857,26834
858,27723
859,27486
860,27362
861,26992
862,27122
863,27662
864,27410
865,27031
866,27509
867,27296
868,27372
869,25958
870,26615
871,26904
872,26538
873,27091
874,28488
875,27626
876,26458
877,26702
878,26912
879,27459
880,27178
881,26926
882,26952
883,26243
884,27170
885,27367
886,27340
887,27097
888,27555
889,26474
890,27540
891,27155
892,27832
893,26548
894,27078
895,27681
896,27295
897,26081
898,26967
899,26739
900,27188
901,26800
902,26877
903,26711
904,27749
905,26646
906,27337
907,27229
908,26617
909,26913
910,27591
911,27733
912,27674
913,26548
914,27456
915,27595
916,27220
917,26606
918,26970
919,27802
920,27010
921,26774
922,26525
923,26521
924,27570
925,27070
926,28045
927,26886
928,27182
929,27205
930,26611
931,27029
932,26999
933,27243
934,26938
935,26813
936,26837
937,27537
938,26691
939,27388
940,27985
941,27214
942,26370
943,26592
944,27556
945,27932
946,26213
947,27216
948,27337
949,27313
950,27717
951,27123
952,27383
953,26547
954,27145
955,27189
956,27556
957,27961
958,27775
959,27583
960,28244
961,27719
962,26878
963,26963
964,26639
965,27146
966,26475
967,27465
968,27934
969,26874
970,27331
971,26818
972,27045
973,26603
974,27650
975,27669
976,26857
977,26856
978,27546
979,27133
980,27298
981,27477
982,26881
983,27843
984,27152
985,26954
986,27534
987,27863
988,27692
989,26374
990,27735
991,26981
992,26174
993,26780
994,27138
995,27239
996,26692
997,27241
998,26883
999,27408
1000,26571
