run_number,duration_ms
915,30239
916,29603
917,30450
918,30329
919,30036
920,30248
921,30139
922,30069
923,30358
924,30018
925,30027
926,30304
927,30890
928,30386
929,30809
930,30312
931,29994
932,30973
933,30762
934,30589
935,30561
936,30970
937,30853
938,30606
939,30028
940,30843
941,30577
942,30478
943,30587
944,30072
945,30685
946,30321
947,30533
948,30748
949,30462
950,30944
951,30315
952,30396
953,30266
954,30141
955,30669
956,30499
957,30276
958,30684
959,29805
960,30178
961,30507
962,30938
963,30666
964,29843
965,31037
966,30601
967,29983
968,30554
969,30819
970,30789
971,30539
972,30223
973,30246
974,30531
975,30232
976,30474
977,30710
978,30992
979,30195
980,29903
981,30446
982,30154
983,29852
984,30459
985,30655
986,29653
987,30159
988,30473
989,30412
990,30358
991,30659
992,30428
993,30481
994,29959
995,29928
996,31230
997,30295
998,30525
999,30484
1000,30323
